id,clinic_id,poster_id,"type","starts_at","ends_at","created_at","updated_at"
2378,193,21,"Int","2012-09-01","2018-12-20","2019-07-02 12:04:39","2019-07-02 12:05:02"
2379,192,5,"Ext","2014-04-21","2018-12-20","2019-07-02 12:06:08","2019-07-02 12:12:02"
2380,192,5,"Int","2014-04-21","2018-12-20","2019-07-02 12:06:20","2019-07-02 12:11:56"
2381,192,1,"Ext","2014-04-21","2018-12-20","2019-07-02 12:06:36","2019-07-02 12:11:58"
2382,192,1,"Int","2014-04-21","2018-12-20","2019-07-02 12:06:48","2019-07-02 12:12:00"
2383,192,1,"Ext","2014-04-21","2018-12-20","2019-07-02 12:07:06","2019-07-02 12:11:59"
2384,192,1,"Int","2014-04-21","2018-12-20","2019-07-02 12:07:19","2019-07-02 12:11:59"
2385,192,5,"Ext","2014-04-21","2018-12-20","2019-07-02 12:10:19","2019-07-02 12:11:59"
2386,192,5,"Int","2014-04-21","2018-12-20","2019-07-02 12:10:46","2019-07-02 12:11:55"
2387,192,5,"Ext","2014-04-21","2018-12-20","2019-07-02 12:10:59","2019-07-02 12:11:55"
2388,192,5,"Int","2014-04-21","2018-12-20","2019-07-02 12:11:13","2019-07-02 12:11:55"
2389,197,5,"Ext","2015-03-23","2018-12-11","2019-07-02 12:13:30","2019-07-02 12:15:09"
2390,197,5,"Int","2015-03-23","2018-12-11","2019-07-02 12:13:55","2019-07-02 12:15:08"
2391,197,5,"Office Int","2015-03-23","2018-12-11","2019-07-02 12:14:14","2019-07-02 12:15:10"
2392,197,5,"Ext","2015-03-23","2018-12-11","2019-07-02 12:14:27","2019-07-02 12:15:09"
2393,197,5,"Int","2015-03-23","2018-12-11","2019-07-02 12:14:41","2019-07-02 12:15:09"
2394,197,5,"Office","2015-03-23","2018-12-11","2019-07-02 12:14:55","2019-07-02 12:15:08"
2395,196,8,"Ext","2015-05-05","2018-12-11","2019-07-02 12:16:49","2019-07-02 12:18:28"
2396,196,8,"Int","2015-05-05","2018-12-11","2019-07-02 12:17:03","2019-07-02 12:18:29"
2397,196,8,"Office Int","2015-05-05","2018-12-11","2019-07-02 12:17:22","2019-07-02 12:18:29"
2398,196,8,"Office Int","2015-05-05","2018-12-11","2019-07-02 12:17:35","2019-07-02 12:18:27"
2399,196,8,"Office","2015-05-05","2018-12-11","2019-07-02 12:17:53","2019-07-02 12:18:28"
2400,196,8,"Office","2015-05-05","2018-12-11","2019-07-02 12:18:08","2019-07-02 12:18:28"
2401,202,5,"Office","2013-11-01","2018-12-18","2019-07-02 12:20:39","2019-07-02 12:26:28"
2402,202,5,"Office","2013-11-01","2018-12-18","2019-07-02 12:20:52","2019-07-02 12:26:28"
2403,202,5,"Office","2013-11-01","2018-12-18","2019-07-02 12:21:08","2019-07-02 12:26:28"
2404,202,5,"Office","2013-11-01","2018-12-18","2019-07-02 12:21:20","2019-07-02 12:26:25"
2405,202,5,"Office","2013-11-01","2018-12-18","2019-07-02 12:21:35","2019-07-02 12:26:25"
2406,202,5,"Office Int","2013-11-01","2018-12-18","2019-07-02 12:21:53","2019-07-02 12:26:21"
2407,202,5,"Office Int","2013-11-01","2018-12-18","2019-07-02 12:22:05","2019-07-02 12:26:25"
2408,202,5,"Office Int","2013-11-01","2018-12-18","2019-07-02 12:22:35","2019-07-02 12:26:21"
2409,202,5,"Office Int","2013-11-01","2018-12-18","2019-07-02 12:22:52","2019-07-02 12:26:29"
2410,202,5,"Office Int","2013-11-01","2018-12-18","2019-07-02 12:23:11","2019-07-02 12:26:19"
2411,202,5,"Ext","2013-11-01","2018-12-18","2019-07-02 12:25:15","2019-07-02 12:26:21"
2412,202,5,"Int","2013-11-01","2018-12-18","2019-07-02 12:25:31","2019-07-02 12:26:18"
2413,202,5,"Ext","2013-11-01","2018-12-18","2019-07-02 12:25:42","2019-07-02 12:26:18"
2414,202,5,"Int","2013-11-01","2018-12-18","2019-07-02 12:25:55","2019-07-02 12:26:18"
2415,201,5,"Office","2015-02-04","2018-12-18","2019-07-02 12:28:18","2019-07-02 12:31:27"
2416,201,5,"Office Int","2015-02-04","2018-12-18","2019-07-02 12:28:37","2019-07-02 12:31:25"
2417,201,5,"Office Int","2015-02-04","2018-12-18","2019-07-02 12:28:50","2019-07-02 12:31:24"
2418,201,5,"Office Int","2015-02-04","2018-12-18","2019-07-02 12:29:03","2019-07-02 12:31:22"
2419,201,5,"Ext","2015-02-04","2018-12-18","2019-07-02 12:29:17","2019-07-02 12:31:20"
2420,201,5,"Int","2015-02-04","2018-12-18","2019-07-02 12:29:33","2019-07-02 12:31:19"
2421,201,5,"Ext","2015-02-04","2018-12-18","2019-07-02 12:29:49","2019-07-02 12:31:18"
2422,201,5,"Int","2015-02-04","2018-12-18","2019-07-02 12:30:02","2019-07-02 12:31:26"
2423,201,5,"Ext","2015-02-04","2018-12-18","2019-07-02 12:30:15","2019-07-02 12:31:21"
2424,201,5,"Int","2015-02-04","2018-12-18","2019-07-02 12:30:27","2019-07-02 12:31:17"
2425,201,5,"Office","2015-02-04","2018-12-18","2019-07-02 12:30:45","2019-07-02 12:31:17"
2426,201,5,"Office","2015-02-04","2018-12-18","2019-07-02 12:30:59","2019-07-02 12:31:17"
2427,207,16,"Ext","2013-02-01","2019-01-09","2019-07-02 13:09:30","2019-07-02 13:14:03"
2428,207,16,"Int","2013-02-01","2019-01-09","2019-07-02 13:10:05","2019-07-02 13:14:01"
2429,207,16,"Ext","2013-02-01","2019-01-09","2019-07-02 13:10:25","2019-07-02 13:14:00"
2430,207,16,"Int","2013-02-01","2019-01-09","2019-07-02 13:10:39","2019-07-02 13:13:57"
2431,207,16,"Ext","2013-02-01","2019-01-09","2019-07-02 13:10:55","2019-07-02 13:13:56"
2432,207,16,"Int","2013-02-01","2019-01-09","2019-07-02 13:11:10","2019-07-02 13:14:03"
2433,207,13,"Ext","2013-02-01","2019-01-09","2019-07-02 13:11:24","2019-07-02 13:13:51"
2434,207,13,"Int","2013-02-01","2019-01-09","2019-07-02 13:11:37","2019-07-02 13:13:50"
2435,207,13,"Ext","2013-02-01","2019-01-09","2019-07-02 13:11:57","2019-07-02 13:13:49"
2436,207,13,"Int","2013-02-01","2019-01-09","2019-07-02 13:12:13","2019-07-02 13:13:54"
2437,207,13,"Ext","2013-02-01","2019-01-09","2019-07-02 13:12:31","2019-07-02 13:13:52"
2438,207,13,"Int","2013-02-01","2019-01-09","2019-07-02 13:12:47","2019-07-02 13:13:49"
2439,207,13,"Ext","2013-02-01","2019-01-09","2019-07-02 13:13:10","2019-07-02 13:13:47"
2440,207,13,"Int","2013-02-01","2019-01-09","2019-07-02 13:13:26","2019-07-02 13:13:48"
2441,205,10,"Ext","2014-09-19","2019-01-09","2019-07-02 13:15:03","2019-07-02 13:19:00"
2442,205,10,"Int","2014-09-19","2019-01-09","2019-07-02 13:15:22","2019-07-02 13:19:00"
2443,205,5,"Ext","2014-09-19","2019-01-09","2019-07-02 13:15:34","2019-07-02 13:19:00"
2444,205,5,"Int","2014-09-19","2019-01-09","2019-07-02 13:15:50","2019-07-02 13:18:57"
2445,205,5,"Ext","2014-09-19","2019-01-09","2019-07-02 13:16:09","2019-07-02 13:18:58"
2446,205,5,"Int","2014-09-19","2019-01-09","2019-07-02 13:16:23","2019-07-02 13:18:56"
2447,205,5,"Ext","2014-09-19","2019-01-09","2019-07-02 13:16:45","2019-07-02 13:18:56"
2448,205,5,"Int","2014-09-19","2019-01-09","2019-07-02 13:16:59","2019-07-02 13:18:53"
2449,205,5,"Ext","2014-09-19","2019-01-09","2019-07-02 13:17:16","2019-07-02 13:18:54"
2450,205,5,"Int","2014-09-19","2019-01-09","2019-07-02 13:17:29","2019-07-02 13:19:01"
2451,205,10,"Ext","2014-09-19","2019-01-09","2019-07-02 13:17:49","2019-07-02 13:18:53"
2452,205,10,"Int","2014-09-19","2019-01-09","2019-07-02 13:18:04","2019-07-02 13:18:53"
2453,204,5,"Office","2016-05-16","2019-01-09","2019-07-02 13:19:47","2019-07-02 13:24:16"
2454,204,5,"Office Int","2016-05-16","2019-01-09","2019-07-02 13:19:59","2019-07-02 13:24:13"
2455,204,5,"Office Int","2016-05-16","2019-01-09","2019-07-02 13:20:12","2019-07-02 13:24:13"
2456,204,5,"Office Int","2016-05-16","2019-01-09","2019-07-02 13:20:25","2019-07-02 13:24:16"
2457,204,5,"Ext","2016-05-16","2019-01-09","2019-07-02 13:20:39","2019-07-02 13:24:16"
2458,204,5,"Int","2016-05-16","2019-01-09","2019-07-02 13:20:57","2019-07-02 13:24:16"
2461,204,5,"Ext","2016-05-16","2019-01-09","2019-07-02 13:23:02","2019-07-02 13:24:14"
2462,204,5,"Int","2016-05-16","2019-01-09","2019-07-02 13:23:17","2019-07-02 13:24:12"
2463,204,5,"Office","2016-05-16","2019-01-09","2019-07-02 13:23:36","2019-07-02 13:24:11"
2464,204,5,"Office","2016-05-16","2019-01-09","2019-07-02 13:23:52","2019-07-02 13:24:13"
2465,228,9,"Ext","2019-07-31",NULL,"2019-07-09 11:11:05","2019-07-09 11:11:05"
2466,228,9,"Int","2019-07-31",NULL,"2019-07-09 11:11:28","2019-07-09 11:11:28"
2467,228,9,"Ext","2019-07-31",NULL,"2019-07-09 11:11:56","2019-07-25 16:29:53"
2468,228,9,"Office Int","2019-07-31",NULL,"2019-07-09 11:12:14","2019-07-09 11:12:14"
2469,228,4,"Ext","2019-07-31",NULL,"2019-07-09 11:12:32","2019-07-25 16:30:07"
2470,228,4,"Ext","2019-07-31",NULL,"2019-07-09 11:12:46","2019-07-25 16:30:20"
2471,228,4,"Office Int","2019-07-31",NULL,"2019-07-09 11:13:10","2019-07-09 11:13:10"
2472,228,4,"Office Int","2019-07-31",NULL,"2019-07-09 11:13:23","2019-07-09 11:13:23"
2473,230,4,"Ext","2019-08-23",NULL,"2019-07-18 17:01:30","2019-07-18 17:01:30"
2474,230,4,"Ext","2019-08-23",NULL,"2019-07-18 17:02:03","2019-07-18 17:02:03"
2475,230,4,"Int","2019-08-23",NULL,"2019-07-18 17:02:26","2019-07-18 17:02:26"
2476,230,4,"Int","2019-08-23",NULL,"2019-07-18 17:03:24","2019-07-18 17:03:24"
2477,230,4,"Ext","2019-08-23",NULL,"2019-07-18 17:03:52","2019-07-18 17:03:52"
2478,230,4,"Int","2019-08-23",NULL,"2019-07-18 17:04:41","2019-07-18 17:04:41"
2479,230,4,"Ext","2019-08-23",NULL,"2019-07-18 17:05:02","2019-07-18 17:05:02"
2480,230,4,"Int","2019-08-23",NULL,"2019-07-18 17:05:21","2019-07-18 17:05:21"
2481,230,4,"Ext","2019-08-23",NULL,"2019-07-18 17:05:40","2019-07-18 17:05:40"
2482,230,4,"Int","2019-08-23",NULL,"2019-07-18 17:05:58","2019-07-18 17:05:58"
2483,232,4,"Ext","2019-08-31",NULL,"2019-07-18 17:06:56","2019-07-18 17:06:56"
2484,232,4,"Int","2019-08-31",NULL,"2019-07-18 17:07:23","2019-07-18 17:07:23"
2485,232,4,"Ext","2019-08-31",NULL,"2019-07-18 17:07:49","2019-07-18 17:07:49"
2486,232,4,"Int","2019-08-31",NULL,"2019-07-18 17:08:29","2019-07-18 17:08:29"
2487,232,9,"Ext","2019-08-31",NULL,"2019-07-18 17:08:52","2019-07-18 17:08:52"
2488,232,9,"Int","2019-08-31",NULL,"2019-07-18 17:09:11","2019-07-18 17:09:11"
2489,231,4,"Ext","2019-08-28",NULL,"2019-07-18 17:09:51","2019-07-18 17:17:52"
2490,231,4,"Int","2019-08-28",NULL,"2019-07-18 17:10:08","2019-07-18 17:17:51"
2491,231,9,"Ext","2019-08-28",NULL,"2019-07-18 17:10:32","2019-07-18 17:17:52"
2492,231,9,"Int","2019-08-28",NULL,"2019-07-18 17:10:54","2019-07-18 17:17:54"
2493,231,9,"Ext","2019-08-28",NULL,"2019-07-18 17:11:11","2019-07-18 17:17:55"
2494,231,9,"Int","2019-08-28",NULL,"2019-07-18 17:11:33","2019-07-18 17:17:52"
2495,231,9,"Ext","2019-08-28",NULL,"2019-07-18 17:11:56","2019-07-18 17:17:52"
2496,231,9,"Int","2019-08-28",NULL,"2019-07-18 17:12:22","2019-07-18 17:17:55"
2497,231,9,"Ext","2019-08-28",NULL,"2019-07-18 17:12:46","2019-07-18 17:17:55"
2498,231,9,"Int","2019-08-28",NULL,"2019-07-18 17:13:03","2019-07-18 17:17:55"
2499,229,4,"Ext","2019-08-19",NULL,"2019-07-18 17:19:13","2019-07-18 17:19:13"
2500,229,4,"Int","2019-08-19",NULL,"2019-07-18 17:19:32","2019-07-18 17:19:32"
2501,229,4,"Ext","2019-08-19",NULL,"2019-07-18 17:19:57","2019-07-18 17:19:57"
2502,229,4,"Int","2019-08-19",NULL,"2019-07-18 17:20:42","2019-07-18 17:20:42"
2503,212,4,"Ext","2018-01-15",NULL,"2019-08-22 14:11:56","2019-08-22 14:11:56"
2504,212,4,"Int","2018-01-15",NULL,"2019-08-22 14:12:16","2019-08-22 14:12:16"
2505,46,8,"Office Int","2015-02-04",NULL,"2019-08-22 16:16:18","2019-08-22 16:16:18"
2506,53,10,"Int","2015-12-15",NULL,"2019-08-22 16:24:16","2019-08-22 16:24:16"
2507,168,4,"Ext","2018-12-14",NULL,"2019-08-22 16:47:51","2019-08-22 16:47:51"
2508,235,4,"Ext","2019-09-13",NULL,"2019-09-04 10:07:31","2019-09-04 10:07:31"
2509,235,4,"Int","2019-09-13",NULL,"2019-09-04 10:07:59","2019-09-04 10:07:59"
2510,235,4,"Ext","2019-09-13",NULL,"2019-09-04 10:08:14","2019-09-04 10:08:14"
2511,235,4,"Office Int","2019-09-13",NULL,"2019-09-04 10:08:27","2019-09-04 15:46:24"
2512,235,4,"Ext","2019-09-13",NULL,"2019-09-04 10:08:46","2019-09-04 10:08:46"
2513,235,4,"Int","2019-09-13",NULL,"2019-09-04 10:08:58","2019-09-04 10:08:58"
2514,234,4,"Ext","2019-09-19",NULL,"2019-09-05 10:44:22","2019-09-05 10:44:22"
2515,234,4,"Int","2019-09-19",NULL,"2019-09-05 10:44:34","2019-09-05 10:44:34"
2516,234,9,"Ext","2019-09-19",NULL,"2019-09-05 10:44:48","2019-09-05 10:44:48"
2517,234,9,"Int","2019-09-19",NULL,"2019-09-05 10:45:01","2019-09-05 10:45:01"
2518,233,4,"Ext","2019-09-14",NULL,"2019-09-05 10:51:59","2019-09-05 10:51:59"
2519,233,4,"Int","2019-09-14",NULL,"2019-09-05 10:52:13","2019-09-05 10:52:13"
2520,233,4,"Ext","2019-09-14",NULL,"2019-09-05 10:52:28","2019-09-05 10:52:28"
2521,233,4,"Office Int","2019-09-14",NULL,"2019-09-05 10:52:38","2019-09-05 10:52:38"
2522,233,4,"Ext","2019-09-14",NULL,"2019-09-05 10:53:19","2019-09-05 10:53:19"
2523,233,4,"Office Int","2019-09-14",NULL,"2019-09-05 10:53:40","2019-09-05 10:53:40"
2524,233,4,"Ext","2019-09-14",NULL,"2019-09-05 10:54:21","2019-09-05 10:54:21"
2525,233,4,"Office Int","2019-09-14",NULL,"2019-09-05 10:54:41","2019-09-05 10:54:41"
2526,219,9,"Office","2018-12-03",NULL,"2019-10-01 13:54:23","2019-11-08 12:38:45"
2527,219,9,"Office Int","2018-12-03",NULL,"2019-10-01 13:56:53","2019-11-08 12:38:52"
2528,6,8,"Office","2019-11-18",NULL,"2019-10-31 12:39:13","2019-10-31 12:39:13"
2529,6,8,"Office Int","2019-11-18",NULL,"2019-10-31 12:41:22","2019-10-31 12:41:22"
2530,6,8,"Office","2019-11-18",NULL,"2019-10-31 12:42:44","2019-10-31 12:42:44"
2531,6,8,"Office Int","2019-11-18",NULL,"2019-10-31 12:43:39","2019-10-31 12:43:39"
2532,113,6,"Office","2019-11-18","2019-12-31","2019-11-05 11:18:41","2019-11-28 13:44:14"
2533,113,6,"Office Int","2019-11-18","2019-12-31","2019-11-05 11:19:08","2019-11-28 13:44:13"
2534,11,10,"Office","2019-11-18",NULL,"2019-11-05 11:26:27","2019-11-05 11:26:27"
2535,11,10,"Office Int","2019-11-18",NULL,"2019-11-05 11:26:56","2019-11-05 11:26:56"
2536,38,5,"Office","2019-11-18",NULL,"2019-11-05 11:34:10","2019-11-05 11:34:10"
2537,38,5,"Office Int","2019-11-18",NULL,"2019-11-05 11:34:51","2019-11-05 11:34:51"
2538,38,5,"Office","2019-11-18",NULL,"2019-11-05 11:36:14","2019-11-05 11:36:14"
2539,38,5,"Office Int","2019-11-18",NULL,"2019-11-05 11:36:42","2019-11-05 11:36:42"
2540,199,5,"Office","2019-11-18",NULL,"2019-11-05 11:53:00","2019-11-05 11:53:00"
2541,199,5,"Office Int","2019-11-18",NULL,"2019-11-05 11:53:31","2019-11-05 11:53:31"
2542,199,5,"Office","2019-11-18",NULL,"2019-11-05 11:53:55","2019-11-05 11:53:55"
2543,199,5,"Office Int","2019-11-18",NULL,"2019-11-05 11:54:17","2019-11-05 11:54:17"
2544,199,5,"Office","2019-11-18",NULL,"2019-11-05 11:54:46","2019-11-05 11:54:46"
2545,199,5,"Office Int","2019-11-18",NULL,"2019-11-05 11:55:07","2019-11-05 11:55:07"
2546,199,1,"Office","2019-11-18",NULL,"2019-11-05 11:55:43","2019-11-05 11:55:43"
2547,199,1,"Office Int","2019-11-18",NULL,"2019-11-05 11:56:23","2019-11-05 11:56:23"
2548,177,5,"Office","2019-11-18",NULL,"2019-11-05 12:08:45","2019-11-05 12:08:45"
2549,177,5,"Office Int","2019-11-18",NULL,"2019-11-05 12:09:20","2019-11-05 12:09:20"
2550,72,7,"Int","2018-12-20",NULL,"2019-11-15 11:48:36","2019-11-15 11:48:36"
2551,72,9,"Int","2018-12-20",NULL,"2019-11-15 11:48:54","2019-11-15 11:48:54"
2552,72,9,"Int","2018-12-20",NULL,"2019-11-15 11:49:10","2019-11-15 11:49:10"
2553,236,4,"Office","2019-12-18",NULL,"2019-11-28 09:23:45","2019-11-28 09:32:48"
2554,236,4,"Ext","2019-12-18",NULL,"2019-11-28 09:24:29","2019-11-28 09:24:29"
2555,236,4,"Office","2019-12-18",NULL,"2019-11-28 09:25:04","2019-11-28 09:34:32"
2556,236,4,"Ext","2019-12-18",NULL,"2019-11-28 09:25:49","2019-11-28 09:25:49"
2557,236,4,"Int","2019-12-18",NULL,"2019-11-28 09:26:33","2019-11-28 09:26:33"
2558,236,4,"Int","2019-12-18",NULL,"2019-11-28 09:27:17","2019-11-28 09:27:17"
2559,236,4,"Int","2019-12-18",NULL,"2019-11-28 09:28:01","2019-11-28 09:28:01"
2560,236,4,"Ext","2019-12-18",NULL,"2019-11-28 09:34:11","2019-11-28 09:34:11"
2561,236,4,"Office Int","2019-12-18",NULL,"2019-11-28 09:35:57","2019-11-28 09:35:57"
2562,236,4,"Office Int","2019-12-18",NULL,"2019-11-28 09:36:21","2019-11-28 09:36:21"
2563,237,4,"Ext","2019-12-31",NULL,"2019-11-28 09:37:44","2019-11-28 09:37:44"
2564,237,4,"Ext","2019-12-31",NULL,"2019-11-28 09:38:12","2019-11-28 09:38:12"
2565,237,4,"Ext","2019-12-31",NULL,"2019-11-28 09:38:32","2019-11-28 09:38:32"
2566,237,4,"Int","2019-12-31",NULL,"2019-11-28 09:39:09","2019-11-28 09:39:09"
2567,237,4,"Office Int","2019-12-31",NULL,"2019-11-28 09:39:30","2019-11-28 09:39:30"
2568,237,4,"Office Int","2019-12-31",NULL,"2019-11-28 09:39:57","2019-11-28 09:39:57"
2569,9,5,"Ext","2020-01-01",NULL,"2019-11-28 13:34:21","2019-11-28 13:34:21"
2570,9,5,"Int","2020-01-01",NULL,"2019-11-28 13:34:58","2019-11-28 13:34:58"
2571,9,5,"Ext","2020-01-01",NULL,"2019-11-28 13:35:36","2019-11-28 13:35:36"
2572,9,5,"Int","2020-01-01",NULL,"2019-11-28 13:36:05","2019-11-28 13:36:05"
2573,113,5,"Ext","2020-01-01",NULL,"2019-11-28 13:41:55","2019-11-28 13:41:55"
2574,113,5,"Int","2020-01-01",NULL,"2019-11-28 13:42:25","2019-11-28 13:42:25"
2575,113,5,"Office","2020-01-01",NULL,"2019-11-28 13:42:54","2019-11-28 13:42:54"
2576,113,5,"Office Int","2020-01-01",NULL,"2019-11-28 13:43:30","2019-11-28 13:43:30"
2577,113,10,"Ext","2020-01-01",NULL,"2019-11-28 13:47:51","2019-11-28 13:47:51"
2578,113,10,"Int","2020-01-01",NULL,"2019-11-28 13:48:24","2019-11-28 13:48:24"
2579,180,10,"Ext","2020-01-01",NULL,"2019-11-28 13:52:15","2019-11-28 13:52:15"
2580,180,10,"Int","2020-01-01",NULL,"2019-11-28 13:52:42","2019-11-28 13:52:42"
2581,180,5,"Ext","2020-01-01",NULL,"2019-11-28 13:53:12","2019-11-28 13:53:12"
